f00_lang_qn,wave,f01_transit,f01_shop,f01_time_ff,f01_time_al,f01_eat_pic,f01_eat_caf,f01_sport,f01_pet,f01_sight,f01_cultural,f01_political,f01_parking,f01_other,f02_time_level,f02_time,f03_rel_level,f03_rel,f04_walk,f04_bike,f04_scooter,f04_bus,f04_tram,f04_train,f04_car,f04_taxi,f04_other,f05_last_trans_level,f05_last_trans,f06_freq_level,f06_freq,f09_stranger_level,f09_stranger,f10_year,f12_adult,f12_kids,f13_occ1_level,f13_occ1,f14_mainlang1_level,f14_mainlang1,f15_country_grp_level,f15_country_grp,f16_edu_level,f16_edu,f17_rev_level,f17_rev,f18_gender_level,f18_gender,f19_alone,f19_partner,f19_kids,f19_friend,f19_other,f20_square,datetime,wday,timeslot,f23_interviewer,age,hh_size,group_size
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,7,other,1,0,0,1,1,1,0,0,0,1,walk,5,never,NA,NA,1944,1,NA,1,full-time,1,Swiss-German,2,N/W/Central Europe,5,higher ed,1,<3'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-09-02T13:05:00Z,5,12-14,I_8,77,1,1
de,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,4,student nearby,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,2,"yes, familiar",1985,2,3,1,full-time,1,Swiss-German,1,Switzerland,5,higher ed,3,6-9'000,2,male,1,NA,NA,2,NA,Hallwylplatz,2021-08-31T12:10:00Z,3,12-14,I_7,36,5,3
de,2,0,0,0,1,1,0,0,0,0,0,0,0,0,5,30-59min,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,4,several times a year,1,nobody,1977,2,3,1,full-time,2,Standard German,2,N/W/Central Europe,6,university,6,>15'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T13:05:00Z,3,12-14,I_1,44,5,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,0,1,0,0,0,0,0,0,0,2,bike,4,several times a year,1,nobody,1997,2,NA,3,edu,1,Swiss-German,2,N/W/Central Europe,6,university,3,6-9'000,2,male,1,NA,NA,1,NA,Idaplatz,2021-06-22T16:30:00Z,3,16-18,I_1,24,2,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,0,0,0,1,0,0,NA,NA,1,(almost) everyday,3,"yes, known",1970,2,NA,2,part-time,1,Swiss-German,1,Switzerland,5,higher ed,5,12-15'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T13:40:00Z,3,12-14,I_3,51,2,1
de,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,2,"yes, familiar",1996,5,NA,2,part-time,1,Swiss-German,1,Switzerland,3,apprenticeship,7,doesn't know,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T12:05:00Z,3,12-14,I_4,25,5,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,0,0,0,0,0,0,1,0,0,7,car,1,(almost) everyday,1,nobody,1986,2,NA,1,full-time,1,Swiss-German,1,Switzerland,5,higher ed,4,9-12'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T09:40:00Z,3,8-10,I_5,35,2,1
de,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,60min+,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,4,several times a year,1,nobody,1991,2,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,1,NA,NA,9,NA,Hallwylplatz,2021-08-31T13:35:00Z,3,12-14,I_7,30,2,10
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1987,2,1,2,part-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,1,NA,NA,1,NA,Lindenplatz,2021-09-07T12:14:00Z,3,12-14,I_4,34,3,2
de,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,4,student nearby,0,1,0,0,0,0,0,0,0,2,bike,3,several times a month,1,nobody,1992,1,NA,2,part-time,1,Swiss-German,1,Switzerland,4,high school,2,3-6'000,2,male,1,NA,NA,7,NA,Hallwylplatz,2021-08-28T14:00:00Z,7,12-14,I_6,29,1,8
de,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,4,student nearby,1,0,0,0,1,0,0,0,0,1,walk,4,several times a year,2,"yes, familiar",1994,2,NA,2,part-time,1,Swiss-German,1,Switzerland,3,apprenticeship,2,3-6'000,2,male,1,NA,NA,7,NA,Hallwylplatz,2021-08-28T14:00:00Z,7,12-14,I_5,27,2,8
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,0,0,0,0,1,1,0,0,0,5,tram,3,several times a month,1,nobody,1998,4,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,6,>15'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-06-26T13:30:00Z,7,12-14,I_5,23,4,1
de,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,60min+,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,2,"yes, familiar",1987,1,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T12:15:00Z,3,12-14,I_6,34,1,1
de,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,0,0,1,0,0,0,1,walk,2,several times a week,2,"yes, familiar",1982,2,1,2,part-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T08:25:00Z,3,8-10,I_4,39,3,1
de,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,3,employed nearby,1,0,0,0,0,1,0,0,0,1,walk,2,several times a week,1,nobody,1967,4,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,6,>15'000,1,female,1,NA,NA,1,NA,Hallwylplatz,2021-06-15T13:00:00Z,3,12-14,I_5,54,4,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,0,0,1,0,0,0,1,walk,2,several times a week,1,nobody,1972,2,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,4,9-12'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T09:04:00Z,5,8-10,I_4,49,2,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,0,0,0,1,0,0,0,0,0,4,bus,2,several times a week,1,nobody,1971,2,NA,1,full-time,1,Swiss-German,5,Other,5,higher ed,6,>15'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T17:15:00Z,3,16-18,I_8,50,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,6,tourist,1,0,0,0,0,1,0,0,0,NA,NA,4,several times a year,1,nobody,1975,2,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,3,6-9'000,2,male,1,1,NA,NA,NA,Hallwylplatz,2021-06-19T13:45:00Z,7,12-14,I_3,46,2,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,6,tourist,1,0,0,0,0,1,0,0,0,NA,NA,4,several times a year,1,nobody,1975,2,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,3,6-9'000,1,female,1,1,NA,NA,NA,Hallwylplatz,2021-06-19T13:45:00Z,7,12-14,I_3,46,2,2
en,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,60min+,5,visitor,0,0,0,1,0,0,0,0,0,4,bus,5,never,NA,NA,1970,3,NA,1,full-time,3,English,5,Other,6,university,3,6-9'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-09-02T17:18:00Z,5,16-18,I_4,51,3,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,NA,NA,1,0,0,1,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1982,2,2,1,full-time,6,Spanish,3,Southern Europe,6,university,5,12-15'000,2,male,1,NA,2,NA,NA,Idaplatz,2021-06-22T08:35:00Z,3,8-10,I_2,39,4,3
de,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,5,visitor,0,0,0,1,1,0,0,0,0,5,tram,4,several times a year,1,nobody,1945,2,NA,6,retired,1,Swiss-German,1,Switzerland,5,higher ed,3,6-9'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T13:50:00Z,5,12-14,I_6,76,2,1
de,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,20-29min,5,visitor,0,0,0,0,0,0,1,0,0,7,car,4,several times a year,1,nobody,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,female,1,NA,NA,2,NA,Lindenplatz,2021-09-11T15:30:00Z,7,14-16,I_7,77,NA,3
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,0,0,0,1,0,1,0,0,0,4,bus,2,several times a week,1,nobody,1939,1,NA,6,retired,1,Swiss-German,2,N/W/Central Europe,3,apprenticeship,2,3-6'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T09:20:00Z,3,8-10,I_6,82,1,1
de,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,3,employed nearby,0,0,0,0,0,0,1,0,0,7,car,1,(almost) everyday,1,nobody,1963,1,NA,1,full-time,1,Swiss-German,5,Other,3,apprenticeship,3,6-9'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T08:10:00Z,5,8-10,I_5,58,1,1
de,2,0,0,1,0,1,0,0,0,0,0,0,0,0,5,30-59min,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1994,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,2,male,1,NA,NA,2,NA,Hallwylplatz,2021-08-31T13:00:00Z,3,12-14,I_1,27,2,3
de,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,10-19min,5,visitor,0,0,0,0,0,0,1,0,0,7,car,3,several times a month,1,nobody,1967,3,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,4,9-12'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T16:45:00Z,3,16-18,I_4,54,3,1
de,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1989,2,NA,1,full-time,1,Swiss-German,2,N/W/Central Europe,6,university,NA,NA,1,female,1,NA,NA,1,NA,Hallwylplatz,2021-06-15T12:50:00Z,3,12-14,I_2,32,2,2
de,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,20-29min,5,visitor,0,0,0,0,0,0,1,0,0,7,car,4,several times a year,1,nobody,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,female,1,NA,NA,2,NA,Lindenplatz,2021-09-11T15:30:00Z,7,14-16,I_7,77,NA,3
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,5,visitor,1,0,0,0,0,0,1,0,0,1,walk,4,several times a year,1,nobody,1985,2,2,1,full-time,1,Swiss-German,3,Southern Europe,5,higher ed,4,9-12'000,2,male,1,1,1,NA,NA,Hallwylplatz,2021-06-15T09:20:00Z,3,8-10,I_5,36,4,3
de,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,60min+,NA,NA,0,0,0,0,1,0,0,0,0,5,tram,1,(almost) everyday,3,"yes, known",1956,1,NA,6,retired,1,Swiss-German,1,Switzerland,3,apprenticeship,2,3-6'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-09-11T14:40:00Z,7,14-16,I_7,65,1,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,0,0,0,0,1,0,0,0,1,walk,4,several times a year,1,nobody,1994,2,NA,1,full-time,1,Swiss-German,1,Switzerland,5,higher ed,5,12-15'000,1,female,1,NA,NA,1,NA,Idaplatz,2021-06-22T17:30:00Z,3,16-18,I_5,27,2,2
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,60min+,NA,NA,0,0,0,1,1,0,0,0,0,5,tram,2,several times a week,1,nobody,1956,2,NA,1,full-time,10,other,3,Southern Europe,NA,NA,1,<3'000,1,female,1,1,NA,NA,NA,Lindenplatz,2021-09-11T14:30:00Z,7,14-16,I_6,65,2,2
de,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,less 10min,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,3,"yes, known",1984,1,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,3,6-9'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T14:04:00Z,5,12-14,I_4,37,1,1
de,1,0,0,0,1,1,0,0,0,0,0,0,0,0,6,60min+,2,resident,0,0,0,0,1,0,0,0,0,5,tram,2,several times a week,1,nobody,1996,1,NA,2,part-time,1,Swiss-German,1,Switzerland,3,apprenticeship,1,<3'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T16:55:00Z,5,16-18,I_6,25,1,1
de,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,60min+,5,visitor,1,0,0,0,1,0,0,0,0,1,walk,2,several times a week,1,nobody,1974,3,NA,4,unemployed,4,Italian,5,Other,4,high school,3,6-9'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-06-22T13:55:00Z,3,12-14,I_1,47,3,1
de,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,10-19min,5,visitor,0,0,0,0,1,0,0,0,0,5,tram,3,several times a month,1,nobody,1963,8,NA,4,unemployed,1,Swiss-German,1,Switzerland,3,apprenticeship,7,doesn't know,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T16:10:00Z,5,16-18,I_2,58,8,1
de,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,20-29min,5,visitor,1,0,0,0,1,0,0,0,0,1,walk,3,several times a month,1,nobody,1962,3,NA,1,full-time,2,Standard German,5,Other,3,apprenticeship,2,3-6'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-07-03T14:35:00Z,7,14-16,I_4,59,3,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,60min+,NA,NA,0,0,0,0,1,0,0,0,0,5,tram,2,several times a week,1,nobody,1945,2,NA,6,retired,2,Standard German,4,Eastern Europe,4,high school,1,<3'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-11T15:10:00Z,7,14-16,I_6,76,2,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,60min+,NA,NA,0,0,0,0,1,0,0,0,0,5,tram,2,several times a week,1,nobody,1958,2,NA,1,full-time,10,other,3,Southern Europe,NA,NA,1,<3'000,2,male,1,1,NA,NA,NA,Lindenplatz,2021-09-11T14:30:00Z,7,14-16,I_6,63,2,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1981,2,1,1,full-time,1,Swiss-German,1,Switzerland,6,university,6,>15'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T17:05:00Z,3,16-18,I_1,40,3,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,2,resident,1,0,0,0,1,0,0,0,0,1,walk,3,several times a month,2,"yes, familiar",1953,2,NA,6,retired,3,English,5,Other,6,university,NA,NA,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T16:05:00Z,3,16-18,I_6,68,2,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,0,0,0,1,0,0,0,0,0,4,bus,1,(almost) everyday,1,nobody,1987,2,1,1,full-time,1,Swiss-German,1,Switzerland,6,university,6,>15'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T08:20:00Z,3,8-10,I_6,34,3,1
de,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,20-29min,4,student nearby,1,0,0,0,0,0,0,0,0,1,walk,4,several times a year,1,nobody,2004,5,NA,3,edu,1,Swiss-German,1,Switzerland,2,compulsory,NA,NA,2,male,1,NA,NA,3,NA,Idaplatz,2021-06-22T12:35:00Z,3,12-14,I_1,17,5,4
de,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,2,"yes, familiar",1969,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,NA,NA,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T09:03:00Z,3,8-10,I_8,52,2,1
de,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,0,0,0,0,0,0,1,0,0,7,car,5,never,NA,NA,1998,4,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,6,>15'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-06-24T13:10:00Z,5,12-14,I_6,23,4,1
de,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,60min+,3,employed nearby,0,0,0,0,0,0,1,0,0,7,car,1,(almost) everyday,3,"yes, known",1934,2,NA,2,part-time,1,Swiss-German,1,Switzerland,3,apprenticeship,6,>15'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-28T12:35:00Z,7,12-14,I_5,87,2,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10-19min,5,visitor,1,0,0,1,0,1,0,0,0,1,walk,3,several times a month,1,nobody,1958,1,NA,6,retired,1,Swiss-German,1,Switzerland,3,apprenticeship,2,3-6'000,1,female,1,NA,1,NA,NA,Lindenplatz,2021-09-11T14:05:00Z,7,14-16,I_3,63,1,2
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,60min+,5,visitor,1,0,0,0,0,0,1,0,0,1,walk,4,several times a year,1,nobody,1942,2,NA,6,retired,1,Swiss-German,1,Switzerland,4,high school,3,6-9'000,1,female,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T09:05:00Z,3,8-10,I_8,79,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,60min+,3,employed nearby,1,0,0,0,1,0,0,0,0,1,walk,2,several times a week,1,nobody,1995,2,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,3,6-9'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T09:20:00Z,3,8-10,I_6,26,2,1
de,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,60min+,5,visitor,0,0,0,0,0,0,1,0,0,7,car,2,several times a week,1,nobody,1933,1,NA,6,retired,1,Swiss-German,1,Switzerland,3,apprenticeship,2,3-6'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-07-03T15:35:00Z,7,14-16,I_1,88,1,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,0,0,0,0,0,0,1,0,0,7,car,4,several times a year,NA,NA,1970,3,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,7,doesn't know,NA,NA,1,NA,NA,1,NA,Hallwylplatz,2021-06-15T09:45:00Z,3,8-10,I_5,51,3,2
de,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10-19min,6,tourist,1,0,0,0,1,0,0,0,0,NA,NA,3,several times a month,1,nobody,1944,1,NA,6,retired,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T17:20:00Z,3,16-18,I_1,77,1,1
de,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,20-29min,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,3,"yes, known",1967,1,NA,1,full-time,6,Spanish,5,Other,NA,NA,1,<3'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-06-22T13:14:00Z,3,12-14,I_4,54,1,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,0,1,0,0,0,0,0,0,0,2,bike,2,several times a week,1,nobody,1982,2,NA,1,full-time,1,Swiss-German,2,N/W/Central Europe,2,compulsory,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T16:00:00Z,3,16-18,I_2,39,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1971,2,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,1,1,NA,NA,NA,Idaplatz,2021-06-22T09:15:00Z,3,8-10,I_6,50,2,2
de,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,20-29min,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,2,"yes, familiar",1989,3,NA,1,full-time,1,Swiss-German,1,Switzerland,4,high school,3,6-9'000,2,male,1,NA,NA,NA,1,Idaplatz,2021-06-22T17:25:00Z,3,16-18,I_4,32,3,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1995,1,NA,1,full-time,2,Standard German,2,N/W/Central Europe,6,university,3,6-9'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T17:55:00Z,3,16-18,I_3,26,1,1
de,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,30-59min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1983,2,NA,1,full-time,10,other,2,N/W/Central Europe,6,university,6,>15'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-09-02T12:40:00Z,5,12-14,I_6,38,2,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1991,2,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-09-04T13:45:00Z,7,12-14,I_5,30,2,1
de,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,30-59min,1,direct neighbour,0,1,0,0,0,0,0,0,0,2,bike,2,several times a week,3,"yes, known",1976,1,1,2,part-time,3,English,1,Switzerland,6,university,2,3-6'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-06-22T16:30:00Z,3,16-18,I_3,45,2,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,1,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1996,3,NA,3,edu,1,Swiss-German,1,Switzerland,4,high school,3,6-9'000,2,male,1,NA,NA,5,NA,Hallwylplatz,2021-08-28T12:30:00Z,7,12-14,I_5,25,3,6
en,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,2,"yes, familiar",1971,2,NA,3,edu,6,Spanish,5,Other,5,higher ed,3,6-9'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-06-22T09:35:00Z,3,8-10,I_2,50,2,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,0,1,0,0,0,0,0,0,0,2,bike,3,several times a month,1,nobody,1992,1,NA,2,part-time,2,Standard German,1,Switzerland,6,university,2,3-6'000,1,female,1,NA,NA,1,NA,Idaplatz,2021-09-02T16:45:00Z,5,16-18,I_5,29,1,2
de,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,60min+,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,3,"yes, known",1977,2,2,NA,NA,2,Standard German,2,N/W/Central Europe,6,university,3,6-9'000,1,female,1,1,NA,NA,NA,Idaplatz,2021-09-02T12:20:00Z,5,12-14,I_7,44,4,2
de,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1984,2,2,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,3,6-9'000,1,female,1,NA,1,NA,NA,Hallwylplatz,2021-06-15T16:05:00Z,3,16-18,I_6,37,4,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,2007,5,3,3,edu,1,Swiss-German,1,Switzerland,2,compulsory,7,doesn't know,2,male,2,NA,NA,NA,NA,Idaplatz,2021-06-22T13:44:00Z,3,12-14,I_4,14,8,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,3,"yes, known",1988,2,1,2,part-time,1,Swiss-German,1,Switzerland,6,university,6,>15'000,1,female,1,NA,2,3,NA,Idaplatz,2021-09-04T13:10:00Z,7,12-14,I_5,33,3,6
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,1,0,0,0,0,0,0,0,NA,NA,2,several times a week,1,nobody,1995,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-09-02T12:50:00Z,5,12-14,I_7,26,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1990,2,NA,1,full-time,2,Standard German,2,N/W/Central Europe,6,university,4,9-12'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-06-22T12:55:00Z,3,12-14,I_1,31,2,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,4,several times a year,1,nobody,1957,1,NA,6,retired,1,Swiss-German,5,Other,6,university,3,6-9'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T09:35:00Z,3,8-10,I_1,64,1,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1986,2,1,2,part-time,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,1,female,1,NA,1,NA,NA,Idaplatz,2021-06-26T13:05:00Z,7,12-14,I_5,35,3,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,2,"yes, familiar",1971,2,1,1,full-time,3,English,5,Other,6,university,6,>15'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-06-22T12:20:00Z,3,12-14,I_5,50,3,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,2,"yes, familiar",1992,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-06-26T12:55:00Z,7,12-14,I_5,29,2,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1983,1,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,1,NA,NA,1,NA,Hallwylplatz,2021-08-28T12:15:00Z,7,12-14,I_1,38,1,2
